Date,Open,High,Low,Close,Adj Close,Volume
2017-02-03,928.000000,942.950012,924.500000,936.150024,914.497314,42565
2017-02-06,940.000000,994.000000,933.000000,982.599976,959.872864,150051
2017-02-07,982.000000,1001.349976,961.000000,991.400024,968.469421,31847
2017-02-08,1006.000000,1076.000000,978.599976,1054.800049,1030.403076,156652
2017-02-09,1042.650024,1079.849976,1031.000000,1055.199951,1030.793701,230781
2017-02-10,1059.949951,1127.449951,1052.199951,1118.949951,1093.069214,146847
2017-02-13,1125.000000,1130.000000,1071.599976,1092.500000,1067.230835,247959
2017-02-14,1091.599976,1138.000000,1081.000000,1115.250000,1089.454712,67281
2017-02-15,1109.250000,1124.849976,1083.000000,1097.900024,1072.505981,51610
2017-02-16,1097.750000,1130.000000,1094.000000,1120.150024,1094.241577,36077
2017-02-17,1122.000000,1129.800049,1080.400024,1086.250000,1061.125610,63240
2017-02-20,1080.150024,1134.000000,1057.349976,1111.400024,1085.693848,70703
2017-02-21,1101.000000,1128.000000,1101.000000,1113.050049,1087.305664,21338
2017-02-22,1119.949951,1119.949951,1093.500000,1098.099976,1072.701416,13917
2017-02-23,1081.000000,1116.849976,1081.000000,1094.550049,1069.233643,23067
2017-02-27,1090.000000,1104.900024,1056.500000,1066.050049,1041.392822,38169
2017-02-28,1074.750000,1090.000000,1061.849976,1073.199951,1048.377319,14283
2017-03-01,1071.099976,1082.400024,1043.000000,1049.650024,1025.372070,17136
2017-03-02,1056.449951,1063.300049,1020.000000,1024.250000,1000.559570,24775
2017-03-03,1022.099976,1028.349976,998.000000,1003.299988,980.094177,20200
2017-03-06,1014.799988,1029.949951,997.000000,1001.450012,978.286926,13380
2017-03-07,1013.950012,1013.950012,972.000000,998.349976,975.258545,38220
2017-03-08,995.799988,995.799988,975.000000,980.450012,957.772644,14165
2017-03-09,980.000000,1008.900024,975.450012,984.049988,961.289368,39387
2017-03-10,987.299988,989.349976,960.000000,965.799988,943.461487,27492
2017-03-14,993.000000,1057.000000,960.000000,1035.650024,1011.695984,120445
2017-03-15,1036.099976,1110.000000,1023.599976,1081.550049,1056.534302,111586
2017-03-16,1093.000000,1109.349976,1083.449951,1098.599976,1073.189941,41696
2017-03-17,1076.000000,1110.699951,1076.000000,1099.150024,1073.727051,33407
2017-03-20,1092.750000,1137.000000,1084.699951,1104.849976,1079.295288,43268
2017-03-21,1109.949951,1124.599976,1085.000000,1113.300049,1087.549927,533031
2017-03-22,1092.199951,1107.250000,1075.000000,1081.050049,1056.045776,21387
2017-03-23,1088.000000,1118.500000,1086.949951,1103.400024,1077.879028,15655
2017-03-24,1103.000000,1117.000000,1099.500000,1104.500000,1078.953369,14565
2017-03-27,1099.800049,1115.500000,1091.000000,1104.849976,1079.295288,15644
2017-03-28,1090.199951,1230.599976,1090.199951,1171.550049,1144.452637,108766
2017-03-29,1162.500000,1184.000000,1130.050049,1157.500000,1130.727661,45081
2017-03-30,1168.800049,1168.800049,1129.699951,1141.800049,1115.390747,23887
2017-03-31,1141.000000,1205.050049,1135.199951,1186.000000,1158.568481,84157
2017-04-03,1195.000000,1230.000000,1183.599976,1210.750000,1182.745972,62322
2017-04-05,1210.750000,1215.000000,1180.000000,1189.400024,1161.889648,23852
2017-04-06,1181.949951,1203.800049,1172.050049,1179.449951,1152.169800,22495
2017-04-07,1177.000000,1221.050049,1175.099976,1183.099976,1155.735474,41140
2017-04-10,1188.000000,1224.099976,1185.000000,1190.800049,1163.257446,30713
2017-04-11,1190.800049,1219.000000,1187.099976,1209.699951,1181.720093,20688
2017-04-12,1209.000000,1223.000000,1182.099976,1202.550049,1174.735596,34614
2017-04-13,1198.000000,1257.199951,1191.000000,1249.449951,1220.550781,66988
2017-04-17,1251.000000,1293.750000,1225.550049,1263.750000,1234.520020,64294
2017-04-18,1264.000000,1299.000000,1260.000000,1267.199951,1237.890259,36225
2017-04-19,1268.000000,1276.750000,1231.800049,1239.800049,1211.124023,25818
2017-04-20,1244.050049,1286.449951,1244.050049,1283.150024,1253.471313,27915
2017-04-21,1284.000000,1330.900024,1273.050049,1302.300049,1272.178467,40763
2017-04-24,1307.400024,1365.000000,1304.800049,1357.199951,1325.808594,54404
2017-04-25,1357.000000,1443.500000,1357.000000,1386.849976,1354.772949,80128
2017-04-26,1389.000000,1398.000000,1362.349976,1373.599976,1341.829346,34939
2017-04-27,1372.000000,1380.650024,1353.500000,1358.599976,1327.176147,22706
2017-04-28,1360.000000,1394.000000,1359.699951,1392.000000,1359.803711,24108
2017-05-02,1388.000000,1394.900024,1352.050049,1359.400024,1327.957764,34716
2017-05-03,1377.949951,1419.900024,1361.000000,1364.949951,1333.379150,71253
2017-05-04,1373.000000,1398.000000,1362.000000,1370.349976,1338.654297,30003
2017-05-05,1371.000000,1374.550049,1318.000000,1323.650024,1293.034668,35258
2017-05-08,1335.000000,1350.750000,1302.400024,1308.750000,1278.479248,26852
2017-05-09,1328.900024,1328.900024,1285.150024,1289.949951,1260.114136,20713
2017-05-10,1302.099976,1342.500000,1298.199951,1331.849976,1301.044922,47176
2017-05-11,1340.150024,1354.000000,1278.300049,1309.650024,1279.358398,44512
2017-05-12,1321.550049,1345.000000,1290.000000,1323.650024,1293.034668,50232
2017-05-15,1350.000000,1358.250000,1330.050049,1341.449951,1310.422852,33649
2017-05-16,1345.000000,1346.800049,1319.449951,1327.500000,1296.795532,10761
2017-05-17,1322.650024,1333.900024,1314.449951,1321.400024,1290.836670,8579
2017-05-18,1322.000000,1322.000000,1293.000000,1302.650024,1272.520386,10385
2017-05-19,1300.250000,1315.750000,1250.000000,1265.699951,1236.424927,35722
2017-05-22,1290.000000,1310.000000,1230.050049,1243.300049,1214.542969,26396
2017-05-23,1235.099976,1250.000000,1006.000000,1203.000000,1175.175049,36326
2017-05-24,1208.000000,1268.000000,1192.800049,1259.949951,1230.807983,40353
2017-05-25,1259.550049,1304.000000,1242.800049,1295.449951,1265.486816,20730
2017-05-26,1299.000000,1327.550049,1293.800049,1316.949951,1286.489502,127438
2017-05-29,1320.000000,1332.599976,1279.199951,1328.500000,1297.772339,25268
2017-05-30,1321.000000,1369.949951,1305.199951,1367.849976,1336.212402,34034
2017-05-31,1373.000000,1395.949951,1370.000000,1392.150024,1359.950317,15859
2017-06-01,1393.000000,1406.349976,1364.949951,1392.300049,1360.096924,19642
2017-06-02,1392.000000,1404.000000,1370.000000,1376.699951,1344.857422,20269
2017-06-05,1399.000000,1421.000000,1363.500000,1382.800049,1350.816650,34949
2017-06-06,1386.250000,1407.699951,1384.400024,1396.550049,1364.248535,19244
2017-06-07,1402.000000,1509.800049,1401.000000,1476.550049,1442.398193,111848
2017-06-08,1485.000000,1560.000000,1479.949951,1534.599976,1499.105347,108448
2017-06-09,1537.000000,1617.000000,1536.050049,1602.699951,1565.630371,104379
2017-06-12,1608.000000,1671.449951,1588.650024,1658.050049,1619.700195,106375
2017-06-13,1673.900024,1693.000000,1641.500000,1680.400024,1641.533081,195458
2017-06-14,1690.000000,1696.800049,1630.250000,1649.349976,1611.201294,193769
2017-06-15,1651.000000,1674.599976,1613.000000,1662.900024,1624.437988,160130
2017-06-16,1660.099976,1681.000000,1637.000000,1647.500000,1609.394043,206175
2017-06-19,1649.000000,1661.949951,1622.099976,1629.250000,1591.566284,114127
2017-06-20,1638.949951,1660.050049,1618.000000,1626.800049,1589.172852,24780
2017-06-21,1629.900024,1645.599976,1622.650024,1626.849976,1589.221680,22867
2017-06-22,1626.000000,1640.000000,1570.000000,1578.800049,1542.283081,36300
2017-06-23,1579.000000,1579.000000,1485.550049,1533.300049,1497.835571,67069
2017-06-27,1534.000000,1534.000000,1484.000000,1491.150024,1456.660522,37165
2017-06-28,1490.000000,1540.000000,1458.849976,1523.500000,1488.262207,41812
2017-06-29,1539.000000,1577.550049,1539.000000,1561.300049,1525.187866,25695
2017-06-30,1571.000000,1620.000000,1542.050049,1596.449951,1559.524780,30101
2017-07-03,1610.300049,1610.599976,1556.150024,1563.400024,1527.239258,30755
2017-07-04,1563.550049,1589.949951,1554.650024,1563.949951,1527.776611,17371
2017-07-05,1570.000000,1594.949951,1550.000000,1575.500000,1539.059326,43549
2017-07-06,1587.900024,1589.500000,1515.000000,1524.949951,1489.678589,53945
2017-07-07,1525.050049,1542.949951,1512.550049,1520.500000,1485.331543,22720
2017-07-10,1525.000000,1534.000000,1502.500000,1515.750000,1480.691406,90694
2017-07-11,1518.150024,1528.000000,1490.000000,1494.300049,1459.737549,28708
2017-07-12,1500.000000,1539.400024,1475.000000,1533.099976,1497.640137,54006
2017-07-13,1553.000000,1573.000000,1539.150024,1565.449951,1529.241821,43332
2017-07-14,1563.050049,1570.000000,1506.000000,1519.800049,1484.647705,44872
2017-07-17,1525.050049,1529.900024,1500.000000,1514.449951,1479.421387,19593
2017-07-18,1514.250000,1523.300049,1486.699951,1495.699951,1461.105103,15294
2017-07-19,1505.000000,1518.750000,1500.050049,1508.949951,1474.048706,7798
2017-07-20,1512.099976,1519.349976,1492.199951,1497.849976,1463.205444,6929
2017-07-21,1503.449951,1520.000000,1494.000000,1499.849976,1465.159058,20850
2017-07-24,1505.000000,1507.650024,1467.050049,1472.750000,1438.686035,15128
2017-07-25,1470.000000,1512.250000,1465.000000,1502.050049,1473.310669,22125
2017-07-26,1510.250000,1518.000000,1503.000000,1507.750000,1478.901611,10053
2017-07-27,1508.199951,1553.000000,1501.750000,1515.199951,1486.208862,43184
2017-07-28,1506.500000,1538.000000,1479.000000,1503.849976,1475.076172,17187
2017-07-31,1530.000000,1530.000000,1486.000000,1502.400024,1473.653931,10964
2017-08-01,1502.400024,1529.550049,1477.800049,1486.349976,1457.911011,26194
2017-08-02,1493.150024,1502.000000,1482.099976,1487.650024,1459.186157,14263
2017-08-03,1487.000000,1504.000000,1430.000000,1440.250000,1412.692993,36450
2017-08-04,1509.000000,1559.900024,1499.000000,1543.550049,1514.016724,92362
2017-08-07,1578.000000,1578.000000,1545.400024,1555.800049,1526.032227,46195
2017-08-08,1555.000000,1574.599976,1505.750000,1548.500000,1518.871826,20638
2017-08-09,1554.000000,1554.000000,1510.000000,1517.300049,1488.268799,18827
2017-08-10,1512.699951,1512.699951,1471.000000,1481.949951,1453.595215,26710
2017-08-11,1469.000000,1522.050049,1433.250000,1488.050049,1459.578491,32192
2017-08-14,1498.000000,1525.150024,1494.550049,1503.300049,1474.536743,14552
2017-08-16,1516.800049,1555.000000,1497.599976,1545.699951,1516.125488,18050
2017-08-17,1547.000000,1573.000000,1525.000000,1533.300049,1503.962646,15175
2017-08-18,1520.000000,1533.750000,1512.150024,1527.050049,1497.832275,14183
2017-08-21,1540.000000,1549.000000,1520.000000,1537.750000,1508.327637,13825
2017-08-22,1550.000000,1550.599976,1505.500000,1515.550049,1486.552368,8285
2017-08-23,1522.449951,1549.199951,1518.000000,1538.250000,1508.817993,7383
2017-08-24,1554.300049,1574.000000,1537.000000,1549.500000,1519.852661,16790
2017-08-28,1557.550049,1600.000000,1550.000000,1583.949951,1553.643555,26391
2017-08-29,1590.000000,1639.699951,1578.000000,1597.550049,1566.983398,47719
2017-08-30,1616.000000,1715.300049,1616.000000,1686.349976,1654.084351,87392
2017-08-31,1685.000000,1696.050049,1625.000000,1635.449951,1604.158081,31328
2017-09-01,1650.000000,1651.800049,1618.449951,1625.699951,1594.594604,15644
2017-09-04,1605.000000,1637.849976,1573.000000,1593.500000,1563.010864,28663
2017-09-05,1598.750000,1622.500000,1595.099976,1616.849976,1585.914063,15002
2017-09-06,1599.300049,1611.000000,1587.949951,1595.300049,1564.776367,11263
2017-09-07,1601.000000,1654.199951,1595.199951,1633.150024,1601.902222,29539
2017-09-08,1617.050049,1659.000000,1617.050049,1631.800049,1600.578125,15665
2017-09-11,1640.000000,1665.000000,1636.300049,1653.300049,1621.666748,15342
2017-09-12,1658.000000,1668.800049,1638.000000,1644.050049,1612.593750,13973
2017-09-13,1645.000000,1664.000000,1635.699951,1651.300049,1619.704956,10934
2017-09-14,1656.949951,1664.000000,1630.050049,1637.150024,1605.825684,7952
2017-09-15,1633.550049,1638.099976,1611.000000,1628.099976,1596.948853,9135
2017-09-18,1636.000000,1664.000000,1621.500000,1628.500000,1597.341187,15176
2017-09-19,1629.000000,1643.699951,1627.750000,1632.449951,1601.215576,4670
2017-09-20,1634.199951,1664.550049,1630.000000,1637.250000,1605.923706,14021
2017-09-21,1630.000000,1641.300049,1600.750000,1618.300049,1587.336426,62365
2017-09-22,1610.000000,1610.000000,1527.449951,1559.150024,1529.318115,26387
2017-09-25,1548.199951,1556.050049,1494.599976,1516.800049,1487.778442,18728
2017-09-26,1518.000000,1539.000000,1490.000000,1498.900024,1470.220825,19678
2017-09-27,1510.300049,1515.599976,1396.550049,1412.300049,1385.277832,38861
2017-09-28,1415.000000,1476.750000,1403.550049,1461.750000,1433.781738,44169
2017-09-29,1479.949951,1507.800049,1450.000000,1475.099976,1446.876221,16655
2017-10-03,1494.300049,1528.800049,1485.000000,1518.949951,1489.887207,14165
2017-10-04,1547.000000,1547.000000,1507.900024,1516.750000,1487.729370,14904
2017-10-05,1519.800049,1542.800049,1502.750000,1511.300049,1482.383667,21012
2017-10-06,1508.000000,1529.000000,1505.000000,1515.900024,1486.895630,23891
2017-10-09,1522.000000,1522.099976,1486.949951,1504.849976,1476.057007,17872
2017-10-10,1504.849976,1512.449951,1495.000000,1501.699951,1472.967285,12349
2017-10-11,1501.000000,1516.349976,1479.900024,1489.050049,1460.559326,11021
2017-10-12,1474.000000,1525.000000,1474.000000,1500.099976,1471.397949,10587
2017-10-13,1500.000000,1509.500000,1487.300049,1491.000000,1462.472046,9855
2017-10-16,1502.500000,1505.000000,1493.099976,1498.449951,1469.779419,4180
2017-10-17,1505.150024,1505.150024,1486.000000,1486.000000,1457.567749,6410
2017-10-18,1496.800049,1496.800049,1480.000000,1482.199951,1453.840332,5717
2017-10-19,1489.900024,1494.650024,1485.000000,1487.300049,1458.842773,1108
2017-10-23,1494.949951,1519.849976,1453.000000,1460.199951,1432.261353,11191
2017-10-24,1475.099976,1475.099976,1440.000000,1446.349976,1418.676270,24491
2017-10-25,1441.000000,1463.000000,1347.599976,1393.949951,1367.278931,32544
2017-10-26,1421.099976,1598.449951,1401.750000,1418.349976,1391.212036,62295
2017-10-27,1420.000000,1450.050049,1410.500000,1417.099976,1389.985962,7762
2017-10-30,1429.949951,1429.949951,1402.199951,1411.849976,1384.836426,10560
2017-10-31,1415.300049,1435.050049,1412.000000,1425.699951,1398.421387,9086
2017-11-01,1430.099976,1470.000000,1423.349976,1440.449951,1412.889160,16182
2017-11-02,1440.449951,1444.300049,1419.500000,1436.050049,1408.573486,11633
2017-11-03,1460.000000,1475.000000,1415.000000,1423.550049,1396.312622,29415
2017-11-06,1434.699951,1436.000000,1407.849976,1411.800049,1384.787476,11400
2017-11-07,1410.000000,1417.949951,1358.550049,1399.550049,1372.771851,13222
2017-11-08,1402.000000,1411.500000,1383.000000,1388.849976,1362.276489,9650
2017-11-09,1393.550049,1400.000000,1356.550049,1394.349976,1367.671265,12113
2017-11-10,1388.349976,1391.599976,1373.000000,1388.000000,1361.442749,9663
2017-11-13,1389.050049,1396.099976,1374.250000,1387.750000,1361.197632,7021
2017-11-14,1385.750000,1387.849976,1333.000000,1355.349976,1329.417480,20352
2017-11-15,1340.150024,1359.349976,1311.000000,1318.000000,1292.782104,14057
2017-11-16,1318.449951,1346.650024,1307.199951,1336.699951,1311.124268,11736
2017-11-17,1356.000000,1385.050049,1356.000000,1371.500000,1345.258545,16461
2017-11-20,1371.300049,1396.699951,1370.000000,1389.349976,1362.766968,5329
2017-11-21,1400.000000,1400.000000,1382.900024,1386.050049,1359.530151,4571
2017-11-22,1389.699951,1394.050049,1375.000000,1386.099976,1359.579102,4639
2017-11-23,1382.849976,1389.949951,1372.500000,1382.199951,1355.753662,5686
2017-11-24,1370.099976,1393.000000,1370.099976,1375.150024,1348.838745,3314
2017-11-27,1385.000000,1389.750000,1373.099976,1385.000000,1358.500122,9350
2017-11-28,1360.000000,1380.000000,1339.000000,1344.250000,1318.529907,81201
2017-11-29,1339.000000,1344.949951,1330.000000,1333.949951,1308.426880,39388
2017-11-30,1329.650024,1345.000000,1323.000000,1338.199951,1312.595581,71191
2017-12-01,1345.000000,1347.000000,1327.000000,1331.199951,1305.729492,61115
2017-12-04,1333.000000,1336.000000,1305.000000,1328.349976,1302.934082,17176
2017-12-05,1325.050049,1325.050049,1298.000000,1307.550049,1282.532104,13185
2017-12-06,1340.000000,1340.000000,1300.000000,1320.000000,1294.743896,23100
2017-12-07,1316.849976,1343.000000,1310.000000,1340.900024,1315.243896,17558
2017-12-08,1334.250000,1346.000000,1329.449951,1342.800049,1317.107666,17068
2017-12-11,1329.000000,1345.050049,1325.300049,1339.199951,1313.576538,7758
2017-12-12,1339.099976,1343.599976,1328.449951,1338.800049,1313.184082,6528
2017-12-13,1338.800049,1342.500000,1323.000000,1325.949951,1300.579956,9361
2017-12-14,1332.650024,1347.000000,1315.900024,1339.400024,1313.772705,6983
2017-12-15,1340.150024,1349.000000,1305.750000,1339.449951,1313.821655,5683
2017-12-18,1349.000000,1349.000000,1315.000000,1338.000000,1312.399414,6951
2017-12-19,1337.949951,1379.000000,1333.150024,1373.699951,1347.416382,13755
2017-12-20,1376.000000,1376.000000,1352.000000,1358.599976,1332.605225,9299
2017-12-21,1345.000000,1385.000000,1345.000000,1366.750000,1340.599365,21419
2017-12-22,1372.599976,1372.599976,1341.800049,1347.849976,1322.060913,4684
2017-12-26,1348.000000,1348.000000,1333.050049,1338.449951,1312.840820,9313
2017-12-27,1330.000000,1336.150024,1323.000000,1325.300049,1299.942505,4788
2017-12-28,1332.300049,1333.199951,1310.250000,1313.000000,1287.877808,7556
2017-12-29,1326.750000,1348.150024,1316.400024,1339.599976,1313.968872,13640
2018-01-01,1332.550049,1359.949951,1323.150024,1331.050049,1305.582520,6737
2018-01-02,1347.800049,1347.800049,1307.000000,1313.750000,1288.613403,5975
2018-01-03,1310.000000,1318.900024,1301.349976,1304.750000,1279.785522,12136
2018-01-04,1309.800049,1312.000000,1290.500000,1298.750000,1273.900391,16825
2018-01-05,1315.000000,1317.000000,1298.000000,1303.000000,1278.069214,9816
2018-01-08,1308.550049,1351.099976,1306.199951,1331.849976,1306.367065,20348
2018-01-09,1340.900024,1343.500000,1320.550049,1332.099976,1306.612305,8240
2018-01-10,1331.849976,1336.550049,1319.250000,1325.800049,1300.432983,5505
2018-01-11,1330.349976,1335.000000,1316.000000,1322.199951,1296.901733,8896
2018-01-12,1330.400024,1337.699951,1310.849976,1316.800049,1291.605103,7329
2018-01-15,1314.000000,1327.000000,1314.000000,1319.949951,1294.694702,24703
2018-01-16,1314.699951,1335.000000,1271.050049,1280.449951,1255.950439,24062
2018-01-17,1287.250000,1287.250000,1204.000000,1277.349976,1252.909912,26275
2018-01-18,1279.000000,1338.500000,1279.000000,1297.050049,1272.233032,19311
2018-01-19,1295.300049,1313.349976,1285.599976,1303.349976,1278.412476,7474
2018-01-22,1304.750000,1305.000000,1288.099976,1292.400024,1267.671875,6548
2018-01-23,1311.000000,1333.000000,1290.949951,1300.849976,1275.960327,20965
2018-01-24,1335.000000,1353.000000,1316.199951,1325.550049,1300.187744,39618
